Absolute_Downloads,Change_Downloads,Change Ratio_Downloads,Absolute_Revenue,Change_Revenue,Change_Ratio_Revenue,Category,In_App_Purchases,Contains_Ads,Changed_Free_to_Paid,Free
7753426,-6361796,-0.450704636,63178.26,-20080.94,-0.241185839,Arcade,TRUE,TRUE,FALSE,TRUE
7752389,4176505,1.167964341,80975.4,48111.99,1.463998715,Casual,TRUE,TRUE,,TRUE
7724948,-2255587,-0.225998606,0,0,0,Role Playing,FALSE,TRUE,,TRUE
7723670,1587328,0.258676586,9658774.84,4388910.64,0.832831829,Health & Fitness,TRUE,FALSE,FALSE,TRUE
7720778,-957995,-0.110383691,0,0,0,Puzzle,FALSE,TRUE,,TRUE
7715957,7047773,10.54765304,57363.71,57363.71,0,Arcade,TRUE,TRUE,,TRUE
7715874,-2760462,-0.263494985,144.95,144.95,0,News,TRUE,,,FALSE
7698209,774538,0.111868112,5673470.34,-1015413.68,-0.151806142,Simulation,TRUE,TRUE,FALSE,TRUE
7698026,-185422,-0.023520419,0,0,0,News & Magazines,FALSE,TRUE,FALSE,TRUE
7695792,-3400355,-0.30644466,6423301.76,5312224.79,4.781149221,Social Networking,FALSE,,,TRUE
7692688,686232,0.097942812,57025.93,-506787.58,-0.898856751,Photo & Video,TRUE,,FALSE,TRUE
7690796,7690796,0,0,0,0,Puzzle,FALSE,TRUE,,TRUE
7685314,7685314,0,0,0,0,Action,FALSE,TRUE,,TRUE
7681948,-518440,-0.063221399,1900422.26,1140728.35,1.50156311,Music & Audio,TRUE,TRUE,,TRUE
7673146,7673146,0,0,0,0,Simulation,FALSE,TRUE,,TRUE
7663559,1932855,0.337280551,0,0,0,Personalization,FALSE,TRUE,,TRUE
7661916,282202,0.038240235,8766617.03,4713716.27,1.163047543,Arcade,TRUE,TRUE,,TRUE
7660220,2779152,0.569373752,0,0,0,Finance,FALSE,FALSE,FALSE,TRUE
7656587,4850894,1.728946823,183140.97,140519.51,3.296919205,Productivity,TRUE,TRUE,FALSE,TRUE
7653842,-2691759,-0.260183918,0,0,0,Board,FALSE,TRUE,FALSE,TRUE
7652674,2339636,0.440357475,644398.51,-82035.6,-0.112929168,Video Players & Editors,TRUE,TRUE,FALSE,TRUE
7647277,1865366,0.322621016,25375243.03,8126350.77,0.471123052,Health & Fitness,TRUE,FALSE,FALSE,TRUE
7645615,7448993,37.88483995,1521653.31,1514089.51,200.1757728,Lifestyle,TRUE,TRUE,FALSE,TRUE
7645009,4026515,1.112759894,272947.75,272225.76,377.0492112,Shopping,TRUE,TRUE,,TRUE
7641060,2949598,0.628716166,0,0,0,Music,FALSE,FALSE,,TRUE
7638894,-582943,-0.070901795,424.71,327.69,3.37755102,Educational,FALSE,TRUE,FALSE,TRUE
7632604,-339080,-0.042535555,0,0,0,Simulation,FALSE,TRUE,FALSE,TRUE
7623503,7358243,27.73973837,0,0,0,Tools,FALSE,TRUE,FALSE,TRUE
7622747,-2845289,-0.271807338,6500.1,-1825.07,-0.219223151,Communication,FALSE,TRUE,FALSE,TRUE
7621174,2789200,0.577238205,0,0,0,Casual,FALSE,TRUE,,TRUE
7620910,4418740,1.379920491,0,0,0,Entertainment,FALSE,FALSE,FALSE,TRUE
7617606,-2575927,-0.252702081,358602.65,-102730.63,-0.222682027,Casual,TRUE,TRUE,,TRUE
7616612,3266760,0.751004862,469432.67,243662.64,1.079251484,Casual,TRUE,TRUE,FALSE,TRUE
7608670,5753474,3.101275553,48552.11,40950.69,5.387242121,Arcade,TRUE,TRUE,,TRUE
7602173,7602173,0,0,0,0,Action,FALSE,TRUE,,TRUE
7601812,-5654875,-0.426567739,0,-1551.42,-1,Photography,FALSE,TRUE,,TRUE
7600743,1745882,0.298193586,13361.65,-698.96,-0.049710503,Photography,TRUE,TRUE,,TRUE
7591534,546256,0.077535053,1966.58,153.43,0.084620688,Casual,TRUE,TRUE,,TRUE
7589546,4327145,1.326368218,40427.52,36268.06,8.719415501,Adventure,TRUE,TRUE,FALSE,TRUE
7584738,7580066,1622.445634,744857.93,744857.93,0,Word,TRUE,TRUE,,TRUE
7583918,-3290741,-0.302606362,28076152.41,10595695.45,0.606145221,Puzzle,TRUE,TRUE,FALSE,TRUE
7581660,-1412456,-0.157042226,20402601.75,-7419201.17,-0.266668598,Casual,TRUE,FALSE,FALSE,TRUE
7573154,-2286392,-0.231896276,600091.73,-132624.66,-0.181004085,Casual,TRUE,TRUE,,TRUE
7570297,1839116,0.320896513,0,0,0,Food & Drink,TRUE,,,TRUE
7565892,3130810,0.705919304,0,0,0,Casual,FALSE,TRUE,FALSE,TRUE
7561638,2035701,0.368390193,0,-104972.6,-1,Sports,FALSE,TRUE,,TRUE
7560497,7560497,0,414100.63,414100.63,0,Action,TRUE,TRUE,,TRUE
7560084,7267555,24.84387873,590437.7,590048.26,1515.119813,Music & Audio,FALSE,TRUE,,TRUE
7555274,633744,0.091561259,330939.43,330939.43,0,Entertainment,FALSE,TRUE,,TRUE
7553120,-2007458,-0.209972451,0,0,0,Arcade,FALSE,TRUE,,TRUE
7547880,2501131,0.495592509,0,0,0,Shopping,FALSE,FALSE,FALSE,TRUE
7544284,1698514,0.290554367,0,0,0,Productivity,FALSE,FALSE,FALSE,TRUE
7543004,-11133786,-0.596129528,48359.41,-4856.05,-0.091252617,Adventure,TRUE,TRUE,,TRUE
7542825,15449,0.002052375,0,0,0,Photography,FALSE,TRUE,,TRUE
7531262,3934326,1.093799278,0,0,0,Casual,FALSE,TRUE,FALSE,TRUE
7531093,7531093,0,50870.85,50870.85,0,Action,TRUE,TRUE,,TRUE
7528518,-4742410,-0.386475253,1100868.29,-312036.28,-0.220847385,Action,TRUE,TRUE,FALSE,TRUE
7527540,-431382,-0.054201059,3232819.41,292244.66,0.099383517,Health & Fitness,TRUE,TRUE,,TRUE
7527512,7527512,0,17931.97,17931.97,0,Arcade,TRUE,TRUE,,TRUE
7520988,-369932,-0.046880719,9807.45,-3330.41,-0.253497145,Tools,TRUE,TRUE,,TRUE
7517837,-7798958,-0.509176887,0,0,0,Tools,FALSE,TRUE,FALSE,TRUE
7517461,1498432,0.248949125,0,0,0,Finance,FALSE,FALSE,,TRUE
7516368,-2466101,-0.247043191,22300.55,4748.7,0.270552677,Music,TRUE,TRUE,FALSE,TRUE
7511787,-362143,-0.045992662,127170.18,-12347.91,-0.088504007,Casual,TRUE,TRUE,FALSE,TRUE
7509718,7462851,159.234664,363705.39,363705.39,0,Action,TRUE,FALSE,FALSE,TRUE
7504646,4017680,1.152199362,1012.62,985.2,35.92997812,Action,TRUE,TRUE,,TRUE
7499313,7499313,0,489030.66,489030.66,0,Adventure,TRUE,TRUE,,TRUE
7498097,-4312912,-0.365160335,5929835.43,1144576.33,0.239187953,Books & Reference,TRUE,FALSE,FALSE,TRUE
7492924,7485432,999.1233316,22419278.39,22414806.42,5012.289085,Role Playing,TRUE,TRUE,,TRUE
7487883,-4259508,-0.36259183,425208.19,-315910.21,-0.426261458,Casual,TRUE,TRUE,FALSE,TRUE
7484686,2407631,0.474218026,778505.61,590323.28,3.136975082,Action,TRUE,TRUE,FALSE,TRUE
7480176,7480176,0,0,0,0,Simulation,FALSE,TRUE,,TRUE
7480150,99440,0.013472959,48697.78,47356.6,35.30965269,Books & Reference,TRUE,TRUE,FALSE,TRUE
7476884,-6611898,-0.469302314,417991.9,241213.45,1.364495786,Action,TRUE,TRUE,FALSE,TRUE
7472824,1657107,0.284935976,0,0,0,Communication,FALSE,TRUE,FALSE,TRUE
7464291,2295270,0.444043466,0,0,0,Music & Audio,FALSE,TRUE,,TRUE
7461705,1181136,0.188061942,213037.11,73495.96,0.526697394,Social,TRUE,FALSE,FALSE,TRUE
7444443,-7257398,-0.493638722,0,0,0,Food & Drink,FALSE,,,TRUE
7443411,1591241,0.271906148,1310576.83,66413.11,0.053379719,Music,TRUE,FALSE,FALSE,TRUE
7434706,-1741216,-0.189759242,73256962.38,3575244.89,0.05130822,Strategy,TRUE,FALSE,FALSE,TRUE
7428276,5473385,2.799841526,0,0,0,Simulation,FALSE,TRUE,FALSE,TRUE
7426094,1043477,0.163487328,0,0,0,Entertainment,FALSE,TRUE,FALSE,TRUE
7423524,7423524,0,0,0,0,Social,FALSE,TRUE,,TRUE
7419578,5862581,3.765312971,0,0,0,Simulation,FALSE,TRUE,,TRUE
7417074,118771,0.016273783,995967.53,826684.76,4.883454825,Shopping,FALSE,TRUE,FALSE,TRUE
7405025,-3793431,-0.338745895,0,0,0,Action,FALSE,TRUE,FALSE,TRUE
7404126,7305009,73.70086867,3130367.95,3121783.45,363.6534976,Social,TRUE,FALSE,FALSE,TRUE
7401693,-326221,-0.042213332,0,0,0,Shopping,FALSE,TRUE,FALSE,TRUE
7401263,2932855,0.656353448,0,0,0,Racing,FALSE,TRUE,FALSE,TRUE
7391581,1715698,0.302278606,0,0,0,Simulation,FALSE,TRUE,,TRUE
7390753,5687555,3.339338703,0,0,0,Communication,FALSE,TRUE,FALSE,TRUE
7386703,4977472,2.066000313,595499.64,550977.95,12.37549496,Action,TRUE,TRUE,FALSE,TRUE
7382318,7380349,3748.272727,756593.02,756592.46,1351057.964,Racing,TRUE,TRUE,,TRUE
7371387,-2973217,-0.287417189,0,0,0,Tools,FALSE,FALSE,FALSE,TRUE
7369565,6220891,5.41571499,11423.87,9645.86,5.425087598,Tools,TRUE,TRUE,,TRUE
7368045,-1793070,-0.195726175,0,0,0,Weather,FALSE,TRUE,,TRUE
7366012,1957835,0.362013854,3862.53,2778.18,2.562069443,Racing,TRUE,TRUE,FALSE,TRUE
7363038,7363038,0,1988.79,1988.79,0,Casual,TRUE,TRUE,FALSE,TRUE
7355962,-5022848,-0.405761782,39782.11,-121019.34,-0.752601049,Photography,TRUE,FALSE,FALSE,TRUE
7354574,6412369,6.805704703,0,0,0,Racing,FALSE,TRUE,,TRUE
7354063,-345322,-0.044850595,0,0,0,Entertainment,TRUE,,FALSE,TRUE
7349748,2339245,0.466868296,514.13,514.13,0,Racing,TRUE,TRUE,,TRUE
7348655,6654019,9.579145049,1217.88,1217.88,0,Sports,TRUE,TRUE,FALSE,TRUE
7343563,3824027,1.086514529,0,0,0,Board,FALSE,TRUE,,TRUE
7336680,551254,0.081240883,1191396.64,156546.97,0.151275083,Card,TRUE,FALSE,,TRUE
7332219,7332219,0,4521.27,4521.27,0,Arcade,TRUE,TRUE,FALSE,TRUE
7326234,7294435,229.391962,0,-3.95,-1,Simulation,TRUE,TRUE,,TRUE
7322484,5237841,2.512584169,9998.48,5758.69,1.358248876,Tools,TRUE,TRUE,,TRUE
7321355,1966860,0.367328758,0,0,0,Parenting,FALSE,TRUE,FALSE,TRUE
7312533,47066,0.006478042,0,0,0,Entertainment,FALSE,TRUE,FALSE,TRUE
7305742,-791504,-0.097749778,0,0,0,Finance,FALSE,FALSE,FALSE,TRUE
7304099,3020499,0.705130965,7649.1,6254.58,4.485113157,Arcade,TRUE,TRUE,,TRUE
7302772,6826852,14.3445369,0,0,0,Racing,FALSE,TRUE,,TRUE
7294781,7261147,215.8871083,6266743.48,6250530.18,385.5186902,Puzzle,TRUE,TRUE,,TRUE
7283067,-8026879,-0.52429179,1180788.62,-1641357.76,-0.581599088,Action,TRUE,TRUE,FALSE,TRUE
7281799,1724119,0.310222791,0,0,0,Video Players & Editors,TRUE,TRUE,,TRUE
